ID_notice,Titre_propre,Titre_collection,Date de diffusion,Image,Personnalite,Evenement,Lieu,Illustration,Date de consultation,Lieu de consulation
1641641004010.0,[Les filières d'immigration clandestine],TF1 20 heures,2001-02-17 00:00:00,170201_LesFilieresDImmigrationClandestine_20h_TF1,,External immigration,Italy,"Migrant, Arrival, Coast",06/04/21, Lyon
1641641004010.0,[Les filières d'immigration clandestine],TF1 20 heures,2001-02-17 00:00:00,170201_LesFilieresDImmigrationClandestine_20h_TF1_2,,Anti External immigration,Europe,"Closed circuit television, External border",06/04/21, Lyon
1641641004010.0,[Les filières d'immigration clandestine],TF1 20 heures,2001-02-17 00:00:00,170201_LesFilieresDImmigrationClandestine_20h_TF1_3,,Anti External immigration,Europe,"Migrant, Closed circuit television, External border",06/04/21, Lyon
1641641004010.0,[Les filières d'immigration clandestine],TF1 20 heures,2001-02-17 00:00:00,170201_LesFilieresDImmigrationClandestine_20h_TF1_4,,External immigration,Calais,Harbor,06/04/21, Lyon
1641641004010.0,[Les filières d'immigration clandestine],TF1 20 heures,2001-02-17 00:00:00,170201_LesFilieresDImmigrationClandestine_20h_TF1_5,,External immigration,Calais,LGV,06/04/21, Lyon
1641641004010.0,[Les filières d'immigration clandestine],TF1 20 heures,2001-02-17 00:00:00,170201_LesFilieresDImmigrationClandestine_20h_TF1_6,,External immigration,Italy,"Migrant, Arrival, Coast",06/04/21, Lyon
1711274005017.0,[Coût de la fièvre aphteuse pour l'Union Européenne],TF1 20 heures,2001-05-23 00:00:00,230501_CoutDeLaFievreAphteusePourLUnionEuropeenne_20h_TF1,,Foot and mouth disease,France,Field,06/04/21, Lyon
1711274005017.0,[Coût de la fièvre aphteuse pour l'Union Européenne],TF1 20 heures,2001-05-23 00:00:00,230501_CoutDeLaFievreAphteusePourLUnionEuropeenne_20h_TF1_2,,Foot and mouth disease,France,Sampling,06/04/21, Lyon
1711274005017.0,[Coût de la fièvre aphteuse pour l'Union Européenne],TF1 20 heures,2001-05-23 00:00:00,230501_CoutDeLaFievreAphteusePourLUnionEuropeenne_20h_TF1_3,,Foot and mouth disease,France,Incineration,06/04/21, Lyon
1711274005017.0,[Coût de la fièvre aphteuse pour l'Union Européenne],TF1 20 heures,2001-05-23 00:00:00,230501_CoutDeLaFievreAphteusePourLUnionEuropeenne_20h_TF1_4,,Foot and mouth disease,France,Roadblock,06/04/21, Lyon
1711274005017.0,[Coût de la fièvre aphteuse pour l'Union Européenne],TF1 20 heures,2001-05-23 00:00:00,230501_CoutDeLaFievreAphteusePourLUnionEuropeenne_20h_TF1_5,,Foot and mouth disease,France,Carcass,06/04/21, Lyon
1711274005017.0,[Coût de la fièvre aphteuse pour l'Union Européenne],TF1 20 heures,2001-05-23 00:00:00,230501_CoutDeLaFievreAphteusePourLUnionEuropeenne_20h_TF1_6,,Foot and mouth disease,France,Disinfection,06/04/21, Lyon
1711274005017.0,[Coût de la fièvre aphteuse pour l'Union Européenne],TF1 20 heures,2001-05-23 00:00:00,230501_CoutDeLaFievreAphteusePourLUnionEuropeenne_20h_TF1_7,,Foot and mouth disease,France,Animal husbandry,06/04/21, Lyon
1711274005017.0,[Coût de la fièvre aphteuse pour l'Union Européenne],TF1 20 heures,2001-05-23 00:00:00,230501_CoutDeLaFievreAphteusePourLUnionEuropeenne_20h_TF1_8,,Foot and mouth disease,France,Animal husbandry,06/04/21, Lyon
1718814006018.0,[L'Europe de Lionel Jospin],TF1 20 heures,2001-05-28 00:00:00,280501_LEuropeDeLionelJospin_20h_TF1,,Lionel Jospin s Europe,France,School,06/04/21, Lyon
1718814006018.0,[L'Europe de Lionel Jospin],TF1 20 heures,2001-05-28 00:00:00,280501_LEuropeDeLionelJospin_20h_TF1_2,,Lionel Jospin s Europe,France,Media,06/04/21, Lyon
1718814006018.0,[L'Europe de Lionel Jospin],TF1 20 heures,2001-05-28 00:00:00,280501_LEuropeDeLionelJospin_20h_TF1_3,,Lionel Jospin s Europe,France,Supermarket,06/04/21, Lyon
1718814006018.0,[L'Europe de Lionel Jospin],TF1 20 heures,2001-05-28 00:00:00,280501_LEuropeDeLionelJospin_20h_TF1_4,,Lionel Jospin s Europe,Luxembourg City,Court of Justice of the European Union,06/04/21, Lyon
1718814006018.0,[L'Europe de Lionel Jospin],TF1 20 heures,2001-05-28 00:00:00,280501_LEuropeDeLionelJospin_20h_TF1_5,,Lionel Jospin s Europe,Strasbourg,European Parliament,06/04/21, Lyon
1811287007027.0,[Seveso et sites classés],TF1 20 heures,2001-09-21 00:00:00,210901_SevesoEtSitesClasses_20h_TF1,,Seveso disaster,Seveso,Factory,06/04/21, Lyon
1811287007027.0,[Seveso et sites classés],TF1 20 heures,2001-09-21 00:00:00,210901_SevesoEtSitesClasses_20h_TF1_2,,Seveso disaster,Seveso,Decontamination,06/04/21, Lyon
1811287007027.0,[Seveso et sites classés],TF1 20 heures,2001-09-21 00:00:00,210901_SevesoEtSitesClasses_20h_TF1_3,,Seveso disaster,Seveso,Roadblock,06/04/21, Lyon
1811287007027.0,[Seveso et sites classés],TF1 20 heures,2001-09-21 00:00:00,210901_SevesoEtSitesClasses_20h_TF1_4,,Seveso disaster,Seveso,Evacuation,06/04/21, Lyon
1811287007027.0,[Seveso et sites classés],TF1 20 heures,2001-09-21 00:00:00,210901_SevesoEtSitesClasses_20h_TF1_5,,Seveso disaster,Seveso,Victim,06/04/21, Lyon
1811287007027.0,[Seveso et sites classés],TF1 20 heures,2001-09-21 00:00:00,210901_SevesoEtSitesClasses_20h_TF1_6,,Seveso Directive,France,Factory,06/04/21, Lyon
1811287007027.0,[Seveso et sites classés],TF1 20 heures,2001-09-21 00:00:00,210901_SevesoEtSitesClasses_20h_TF1_7,,Seveso Directive,France,Factory,06/04/21, Lyon
1811287007027.0,[Seveso et sites classés],TF1 20 heures,2001-09-21 00:00:00,210901_SevesoEtSitesClasses_20h_TF1_8,,Seveso Directive,France,Factory,06/04/21, Lyon
1811287007027.0,[Seveso et sites classés],TF1 20 heures,2001-09-21 00:00:00,210901_SevesoEtSitesClasses_20h_TF1_9,,Seveso Directive,France,Factory,06/04/21, Lyon
1811287007027.0,[Seveso et sites classés],TF1 20 heures,2001-09-21 00:00:00,210901_SevesoEtSitesClasses_20h_TF1_10,,Seveso Directive,France,Security,06/04/21, Lyon
1811287007027.0,[Seveso et sites classés],TF1 20 heures,2001-09-21 00:00:00,210901_SevesoEtSitesClasses_20h_TF1_11,,Seveso Directive,Berre l Etang,Factory,06/04/21, Lyon
1888926001016.0,[La grève des contrôleurs aériens],TF1 20 heures,2001-12-05 00:00:00,051201_LaGreveDesControleursAeriens_20h_TF1,,Single European Sky,France,Airplane,07/04/21, Lyon
1888926001016.0,[La grève des contrôleurs aériens],TF1 20 heures,2001-12-05 00:00:00,051201_LaGreveDesControleursAeriens_20h_TF1_2,,Single European Sky,France,Air traffic control,07/04/21, Lyon
1888926001016.0,[La grève des contrôleurs aériens],TF1 20 heures,2001-12-05 00:00:00,051201_LaGreveDesControleursAeriens_20h_TF1_3,,Single European Sky,France,Airplane,07/04/21, Lyon
1896598001020.0,[Sommet européen Laeken],TF1 20 heures,2001-12-15 00:00:00,151201_SommetEuropeenLaeken_20h_TF1,Valery Giscard d Estaing,Treaty establishing a Constitution for Europe,Lausanne,Interview,07/04/21, Lyon
1914874001022.0,[Historique de l'Euro],TF1 20 heures,2001-12-29 00:00:00,291201_HistoriqueDeLEuro_20h_TF1,Valery Giscard d Estaing,Changeover to the euro,France,"Euro, Production",21/04/21, Lyon
1914874001022.0,[Historique de l'Euro],TF1 20 heures,2001-12-29 00:00:00,291201_HistoriqueDeLEuro_20h_TF1_2,Valery Giscard d Estaing,Changeover to the euro,France,"Euro, Production",21/04/21, Lyon
1914874001022.0,[Historique de l'Euro],TF1 20 heures,2001-12-29 00:00:00,291201_HistoriqueDeLEuro_20h_TF1_3,Valery Giscard d Estaing,Treaty of Rome,Rome,"Signature, BW",21/04/21, Lyon
1914874001022.0,[Historique de l'Euro],TF1 20 heures,2001-12-29 00:00:00,291201_HistoriqueDeLEuro_20h_TF1_4,Valery Giscard d Estaing,Euroscepticism,Europe,"Anger, Stock exchange",21/04/21, Lyon
1914874001022.0,[Historique de l'Euro],TF1 20 heures,2001-12-29 00:00:00,291201_HistoriqueDeLEuro_20h_TF1_5,"Jacques Delors, Francois Mitterrand, Helmut Kohl",Maastricht Treaty,Brussels,European Council,21/04/21, Lyon
1914874001022.0,[Historique de l'Euro],TF1 20 heures,2001-12-29 00:00:00,291201_HistoriqueDeLEuro_20h_TF1_6,"Jacques Delors, Francois Mitterrand, Helmut Kohl",Maastricht Treaty,Brussels,European Council,21/04/21, Lyon
1914874001022.0,[Historique de l'Euro],TF1 20 heures,2001-12-29 00:00:00,291201_HistoriqueDeLEuro_20h_TF1_7,"Jacques Delors, Francois Mitterrand, Helmut Kohl",Maastricht Treaty,Europe,Flag of Europe,21/04/21, Lyon
1914874001022.0,[Historique de l'Euro],TF1 20 heures,2001-12-29 00:00:00,291201_HistoriqueDeLEuro_20h_TF1_8,Francois Mitterrand,Maastricht Treaty,Paris,Referendum,21/04/21, Lyon
1914874001022.0,[Historique de l'Euro],TF1 20 heures,2001-12-29 00:00:00,291201_HistoriqueDeLEuro_20h_TF1_9,Francois Mitterrand,Maastricht Treaty,Paris,"Media, Referendum",21/04/21, Lyon
1914874001022.0,[Historique de l'Euro],TF1 20 heures,2001-12-29 00:00:00,291201_HistoriqueDeLEuro_20h_TF1_10,Francois Mitterrand,Maastricht Treaty,France,Referendum,21/04/21, Lyon
1914874001022.0,[Historique de l'Euro],TF1 20 heures,2001-12-29 00:00:00,291201_HistoriqueDeLEuro_20h_TF1_11,Francois Mitterrand,Changeover to the euro,France,"Euro, Production",21/04/21, Lyon
1914874001022.0,[Historique de l'Euro],TF1 20 heures,2001-12-29 00:00:00,291201_HistoriqueDeLEuro_20h_TF1_12,Francois Mitterrand,Changeover to the euro,Frankfurt,Unveiling,21/04/21, Lyon
1914874001022.0,[Historique de l'Euro],TF1 20 heures,2001-12-29 00:00:00,291201_HistoriqueDeLEuro_20h_TF1_13,Francois Mitterrand,Changeover to the euro,Pessac,"Celebration, Cash withdrawal",21/04/21, Lyon
1914874001022.0,[Historique de l'Euro],TF1 20 heures,2001-12-29 00:00:00,291201_HistoriqueDeLEuro_20h_TF1_14,"Wim Duisenberg, Yves Thibault de Silguy",Changeover to the euro,Brussels,Celebration,21/04/21, Lyon
1914874001022.0,[Historique de l'Euro],TF1 20 heures,2001-12-29 00:00:00,291201_HistoriqueDeLEuro_20h_TF1_15,"Wim Duisenberg, Yves Thibault de Silguy",Changeover to the euro,Brussels,Celebration,21/04/21, Lyon
1914874001022.0,[Historique de l'Euro],TF1 20 heures,2001-12-29 00:00:00,291201_HistoriqueDeLEuro_20h_TF1_16,"Wim Duisenberg, Yves Thibault de Silguy",Changeover to the euro,Paris,"Celebration, Euronext Paris",21/04/21, Lyon
1914874001022.0,[Historique de l'Euro],TF1 20 heures,2001-12-29 00:00:00,291201_HistoriqueDeLEuro_20h_TF1_17,"Wim Duisenberg, Yves Thibault de Silguy",Changeover to the euro,Paris,"Media, Campaign",21/04/21, Lyon
1957276001011.0,France/ Historique du franc,TF1 13 heures,2002-02-15 00:00:00,150202_FranceHistoriqueDuFranc_13h_TF1,"Valery Giscard d Estaing, Helmut Schmidt",Changeover to the euro,Copenhagen,European Council,21/04/21, Lyon
1957276001011.0,France/ Historique du franc,TF1 13 heures,2002-02-15 00:00:00,150202_FranceHistoriqueDuFranc_13h_TF1_2,"Valery Giscard d Estaing, Helmut Schmidt",Changeover to the euro,Copenhagen,European Council,21/04/21, Lyon
1957276001011.0,France/ Historique du franc,TF1 13 heures,2002-02-15 00:00:00,150202_FranceHistoriqueDuFranc_13h_TF1_3,Jacques Delors,Changeover to the euro,Brussels,European Council,21/04/21, Lyon
1957276001011.0,France/ Historique du franc,TF1 13 heures,2002-02-15 00:00:00,150202_FranceHistoriqueDuFranc_13h_TF1_4,Jacques Delors,Changeover to the euro,Brussels,"European Commission, European Union countries flag",21/04/21, Lyon
1957276001011.0,France/ Historique du franc,TF1 13 heures,2002-02-15 00:00:00,150202_FranceHistoriqueDuFranc_13h_TF1_5,"Francois Mitterrand, Pierre Beregovoy",Changeover to the euro,Brussels,European Council,21/04/21, Lyon
1957276001011.0,France/ Historique du franc,TF1 13 heures,2002-02-15 00:00:00,150202_FranceHistoriqueDuFranc_13h_TF1_6,"Francois Mitterrand, Pierre Beregovoy",Changeover to the euro,France,"Euro, Production",21/04/21, Lyon
1957276001011.0,France/ Historique du franc,TF1 13 heures,2002-02-15 00:00:00,150202_FranceHistoriqueDuFranc_13h_TF1_7,"Francois Mitterrand, Pierre Beregovoy",Changeover to the euro,France,"Euro, Production",21/04/21, Lyon
1957276001011.0,France/ Historique du franc,TF1 13 heures,2002-02-15 00:00:00,150202_FranceHistoriqueDuFranc_13h_TF1_8,"Francois Mitterrand, Pierre Beregovoy",Changeover to the euro,France,"Euro, Production",21/04/21, Lyon
1970132001014.0,France / Nice / Norme europeenne reglementant peche a la poutine,TF1 13 heures,2002-03-07 00:00:00,070302_FranceNiceNormeEuropeenneReglementantPecheALaPoutine_13h_TF1,"Francois Mitterrand, Pierre Beregovoy",Common Fisheries Policy,France,Fishing,22/04/21, Lyon
1970132001014.0,France / Nice / Norme europeenne reglementant peche a la poutine,TF1 13 heures,2002-03-07 00:00:00,070302_FranceNiceNormeEuropeenneReglementantPecheALaPoutine_13h_TF1_2,"Francois Mitterrand, Pierre Beregovoy",Common Fisheries Policy,France,Fishing,22/04/21, Lyon
1970132001014.0,France / Nice / Norme europeenne reglementant peche a la poutine,TF1 13 heures,2002-03-07 00:00:00,070302_FranceNiceNormeEuropeenneReglementantPecheALaPoutine_13h_TF1_3,"Francois Mitterrand, Pierre Beregovoy",Common Fisheries Policy,France,"Fish, Market",22/04/21, Lyon
1970132001014.0,France / Nice / Norme europeenne reglementant peche a la poutine,TF1 13 heures,2002-03-07 00:00:00,070302_FranceNiceNormeEuropeenneReglementantPecheALaPoutine_13h_TF1_4,"Francois Mitterrand, Pierre Beregovoy",Common Fisheries Policy,France,"Fish, Market",22/04/21, Lyon
1970132001014.0,France / Nice / Norme europeenne reglementant peche a la poutine,TF1 13 heures,2002-03-07 00:00:00,070302_FranceNiceNormeEuropeenneReglementantPecheALaPoutine_13h_TF1_5,"Francois Mitterrand, Pierre Beregovoy",Common Fisheries Policy,France,Fishing,22/04/21, Lyon
2050626001007.0,Ue: série immigration - l'Italie,TF1 13 heures,2002-06-19 00:00:00,190602_UeSerieImmigrationLItalie_13h_TF1,"Francois Mitterrand, Pierre Beregovoy",External immigration,Mediterranean Sea,Migrant,22/04/21, Lyon
2050626001007.0,Ue: série immigration - l'Italie,TF1 13 heures,2002-06-19 00:00:00,190602_UeSerieImmigrationLItalie_13h_TF1_2,"Francois Mitterrand, Pierre Beregovoy",External immigration,Mediterranean Sea,Migrant,22/04/21, Lyon
2050626001007.0,Ue: série immigration - l'Italie,TF1 13 heures,2002-06-19 00:00:00,190602_UeSerieImmigrationLItalie_13h_TF1_3,"Francois Mitterrand, Pierre Beregovoy",External immigration,Italy,"Migrant, Arrival, Coast",22/04/21, Lyon
2050626001007.0,Ue: série immigration - l'Italie,TF1 13 heures,2002-06-19 00:00:00,190602_UeSerieImmigrationLItalie_13h_TF1_4,"Francois Mitterrand, Pierre Beregovoy",External immigration,Italy,"Migrant, Coast guard, Arrival",22/04/21, Lyon
2050626001007.0,Ue: série immigration - l'Italie,TF1 13 heures,2002-06-19 00:00:00,190602_UeSerieImmigrationLItalie_13h_TF1_5,"Francois Mitterrand, Pierre Beregovoy",External immigration,Italy,"Migrant, Coast guard, Arrival",22/04/21, Lyon
2050626001007.0,Ue: série immigration - l'Italie,TF1 13 heures,2002-06-19 00:00:00,190602_UeSerieImmigrationLItalie_13h_TF1_6,"Francois Mitterrand, Pierre Beregovoy",External immigration,Italy,Refugee camp,22/04/21, Lyon
2052990001003.0,Comment s effectue le controle du trafic aerien,TF1 13 heures,2002-07-02 00:00:00,020702_CommentSEffectueLeControleDuTraficAerien_13h_TF1,"Francois Mitterrand, Pierre Beregovoy",Single European Sky,France,"Flag of Europe, Air traffic control tower",22/04/21, Lyon
2064533001018.0,[Point sur la Politique Agricole Commune],TF1 20 heures,2002-07-10 00:00:00,100702_PointSurLaPolitiqueAgricoleCommune_20h_TF1,"Francois Mitterrand, Pierre Beregovoy",Common Agricultural Policy,France,"Viticulture, BW",22/04/21, Lyon
2064533001018.0,[Point sur la Politique Agricole Commune],TF1 20 heures,2002-07-10 00:00:00,100702_PointSurLaPolitiqueAgricoleCommune_20h_TF1_2,"Francois Mitterrand, Pierre Beregovoy",Common Agricultural Policy,France,"Field, BW",22/04/21, Lyon
2064533001018.0,[Point sur la Politique Agricole Commune],TF1 20 heures,2002-07-10 00:00:00,100702_PointSurLaPolitiqueAgricoleCommune_20h_TF1_3,"Francois Mitterrand, Pierre Beregovoy",Common Agricultural Policy,France,"Field, BW",22/04/21, Lyon
2064533001018.0,[Point sur la Politique Agricole Commune],TF1 20 heures,2002-07-10 00:00:00,100702_PointSurLaPolitiqueAgricoleCommune_20h_TF1_4,"Francois Mitterrand, Pierre Beregovoy",Common Agricultural Policy,France,"Conveyor belt, BW",22/04/21, Lyon
2064533001018.0,[Point sur la Politique Agricole Commune],TF1 20 heures,2002-07-10 00:00:00,100702_PointSurLaPolitiqueAgricoleCommune_20h_TF1_5,"Francois Mitterrand, Pierre Beregovoy",Common Agricultural Policy,France,"Conveyor belt, BW",22/04/21, Lyon
2092370001022.0,[Illégalité travail saisonnier],TF1 20 heures,2002-08-13 00:00:00,130802_IllegaliteTravailSaisonnier_20h_TF1,"Francois Mitterrand, Pierre Beregovoy",Internal migrant work,Lourdes,Cityscape,22/04/21, Lyon
2092370001022.0,[Illégalité travail saisonnier],TF1 20 heures,2002-08-13 00:00:00,130802_IllegaliteTravailSaisonnier_20h_TF1_2,"Francois Mitterrand, Pierre Beregovoy",Internal migrant work,Lourdes,Cityscape,22/04/21, Lyon
2092370001022.0,[Illégalité travail saisonnier],TF1 20 heures,2002-08-13 00:00:00,130802_IllegaliteTravailSaisonnier_20h_TF1_3,"Francois Mitterrand, Pierre Beregovoy",Internal migrant work,Lourdes,Cityscape,22/04/21, Lyon
2209761001026.0,[Lutte contre la contrefaçon],TF1 20 heures,2003-01-20 00:00:00,200103_LutteContreLaContrefacon_20h_TF1,"Francois Mitterrand, Pierre Beregovoy",Anti Counterfeiting,France,Search,22/04/21, Lyon
2209761001026.0,[Lutte contre la contrefaçon],TF1 20 heures,2003-01-20 00:00:00,200103_LutteContreLaContrefacon_20h_TF1_2,"Francois Mitterrand, Pierre Beregovoy",Anti Counterfeiting,France,Counterfeit,22/04/21, Lyon
2209761001026.0,[Lutte contre la contrefaçon],TF1 20 heures,2003-01-20 00:00:00,200103_LutteContreLaContrefacon_20h_TF1_3,"Francois Mitterrand, Pierre Beregovoy",Anti Counterfeiting,France,Counterfeit,22/04/21, Lyon
2209761001026.0,[Lutte contre la contrefaçon],TF1 20 heures,2003-01-20 00:00:00,200103_LutteContreLaContrefacon_20h_TF1_4,"Francois Mitterrand, Pierre Beregovoy",Anti Counterfeiting,France,Counterfeit,22/04/21, Lyon
2209761001026.0,[Lutte contre la contrefaçon],TF1 20 heures,2003-01-20 00:00:00,200103_LutteContreLaContrefacon_20h_TF1_5,"Francois Mitterrand, Pierre Beregovoy",Anti Counterfeiting,France,Counterfeit,22/04/21, Lyon
2256343001022.0,[Frêt ferroviaire libéralisé],TF1 20 heures,2003-03-14 00:00:00,140303_FretFerroviaireLiberalise_20h_TF1,"Francois Mitterrand, Pierre Beregovoy",Rail freight transport liberalization,France,Train,22/04/21, Lyon
2324900001023.0,[L'Euro en Grande Bretagne],TF1 20 heures,2003-06-09 00:00:00,090603_LEuroEnGrandeBretagne_20h_TF1,Adolf Hitler,Euroscepticism,United Kingdom,"Media, Swastika, BW",22/04/21, Lyon
2324119001030.0,[Réforme de la PAC],TF1 20 heures,2003-06-17 00:00:00,170603_ReformeDeLaPAC_20h_TF1,Adolf Hitler,Common Agricultural Policy,France,"Viticulture, BW",23/04/21, Lyon
2324119001030.0,[Réforme de la PAC],TF1 20 heures,2003-06-17 00:00:00,170603_ReformeDeLaPAC_20h_TF1_2,Adolf Hitler,Common Agricultural Policy,France,"Field, BW",23/04/21, Lyon
2324119001030.0,[Réforme de la PAC],TF1 20 heures,2003-06-17 00:00:00,170603_ReformeDeLaPAC_20h_TF1_3,Adolf Hitler,Common Agricultural Policy,France,"Animal husbandry, BW",23/04/21, Lyon
2324119001030.0,[Réforme de la PAC],TF1 20 heures,2003-06-17 00:00:00,170603_ReformeDeLaPAC_20h_TF1_4,Adolf Hitler,Common Agricultural Policy,France,"Animal husbandry, BW",23/04/21, Lyon
2324119001030.0,[Réforme de la PAC],TF1 20 heures,2003-06-17 00:00:00,170603_ReformeDeLaPAC_20h_TF1_5,Adolf Hitler,Common Agricultural Policy,France,"Planting, BW",23/04/21, Lyon
2413026001036.0,[Constitution européenne : Valéry Giscard d'Estaing],TF1 20 heures,2003-10-02 00:00:00,021003_ConstitutionEuropeenneValeryGiscardDEstaing_20h_TF1,Valery Giscard d Estaing,Treaty establishing a Constitution for Europe,Paris,Interview,23/04/21, Lyon
2413026001036.0,[Constitution européenne : Valéry Giscard d'Estaing],TF1 20 heures,2003-10-02 00:00:00,021003_ConstitutionEuropeenneValeryGiscardDEstaing_20h_TF1_2,Valery Giscard d Estaing,Treaty establishing a Constitution for Europe,Paris,Interview,23/04/21, Lyon
2446742001010.0,[L'uniformisation des diplômes à l'échelle européenne],TF1 20 heures,2003-11-22 00:00:00,221103_LUniformisationDesDiplomesALEchelleEuropeenne_20h_TF1,Valery Giscard d Estaing,Standardization of diplomas,Caen,Demonstration,23/04/21, Lyon
2446742001010.0,[L'uniformisation des diplômes à l'échelle européenne],TF1 20 heures,2003-11-22 00:00:00,221103_LUniformisationDesDiplomesALEchelleEuropeenne_20h_TF1_2,Valery Giscard d Estaing,Standardization of diplomas,Caen,Demonstration,23/04/21, Lyon
2521960001013.0,Europe / Terrorisme / Le reseau al qaida en europe,TF1 13 heures,2004-03-15 00:00:00,150304_EuropeTerrorismeLeReseauAlQaidaEnEurope_13h_TF1,Valery Giscard d Estaing,Counterterrorism,Spain,"Suspect, Police, Arrest",23/04/21, Lyon
2521960001013.0,Europe / Terrorisme / Le reseau al qaida en europe,TF1 13 heures,2004-03-15 00:00:00,150304_EuropeTerrorismeLeReseauAlQaidaEnEurope_13h_TF1_2,Valery Giscard d Estaing,Counterterrorism,Spain,Seized article,23/04/21, Lyon
2521960001013.0,Europe / Terrorisme / Le reseau al qaida en europe,TF1 13 heures,2004-03-15 00:00:00,150304_EuropeTerrorismeLeReseauAlQaidaEnEurope_13h_TF1_3,Valery Giscard d Estaing,Counterterrorism,Spain,Seized article,23/04/21, Lyon
2521960001013.0,Europe / Terrorisme / Le reseau al qaida en europe,TF1 13 heures,2004-03-15 00:00:00,150304_EuropeTerrorismeLeReseauAlQaidaEnEurope_13h_TF1_4,Valery Giscard d Estaing,Counterterrorism,Spain,Seized article,23/04/21, Lyon
2521960001013.0,Europe / Terrorisme / Le reseau al qaida en europe,TF1 13 heures,2004-03-15 00:00:00,150304_EuropeTerrorismeLeReseauAlQaidaEnEurope_13h_TF1_5,Valery Giscard d Estaing,Counterterrorism,Spain,Seized article,23/04/21, Lyon
2521960001013.0,Europe / Terrorisme / Le reseau al qaida en europe,TF1 13 heures,2004-03-15 00:00:00,150304_EuropeTerrorismeLeReseauAlQaidaEnEurope_13h_TF1_6,Valery Giscard d Estaing,Counterterrorism,Spain,Seized article,23/04/21, Lyon
2521931001032.0,[Pays Europe attentat],TF1 20 heures,2004-03-15 00:00:00,150304_PaysEuropeAttentat_20h_TF1,Valery Giscard d Estaing,Counterterrorism,Spain,Seized article,23/04/21, Lyon
2528044001006.0,[Coop anti terrorisme Europe],TF1 20 heures,2004-03-19 00:00:00,190304_CoopAntiTerrorismeEurope_20h_TF1,Rachid Ramda,Terrorism 1995 France bombings,France,Court,23/04/21, Lyon
2528044001006.0,[Coop anti terrorisme Europe],TF1 20 heures,2004-03-19 00:00:00,190304_CoopAntiTerrorismeEurope_20h_TF1_2,Rachid Ramda,Terrorism 1995 France bombings,Paris,"Train, Destruction",23/04/21, Lyon
2528044001006.0,[Coop anti terrorisme Europe],TF1 20 heures,2004-03-19 00:00:00,190304_CoopAntiTerrorismeEurope_20h_TF1_3,Rachid Ramda,Counterterrorism,United Kingdom,Crown Court,23/04/21, Lyon
2528044001006.0,[Coop anti terrorisme Europe],TF1 20 heures,2004-03-19 00:00:00,190304_CoopAntiTerrorismeEurope_20h_TF1_4,Rachid Ramda,Counterterrorism,United Kingdom,Crown Court,23/04/21, Lyon
2528044001006.0,[Coop anti terrorisme Europe],TF1 20 heures,2004-03-19 00:00:00,190304_CoopAntiTerrorismeEurope_20h_TF1_5,Rachid Ramda,Counterterrorism,Strasbourg,Christmas,23/04/21, Lyon
2528044001006.0,[Coop anti terrorisme Europe],TF1 20 heures,2004-03-19 00:00:00,190304_CoopAntiTerrorismeEurope_20h_TF1_6,Jamal Zougam,Counterterrorism,Madrid,"Suspect, Police, Arrest",23/04/21, Lyon
2528755001006.0,[Union Européenne et terrorisme],TF1 20 heures,2004-03-25 00:00:00,250304_UnionEuropeenneEtTerrorisme_20h_TF1,Jamal Zougam,Counterterrorism,France,"Border police, Border control, Internal border",23/04/21, Lyon
2528755001006.0,[Union Européenne et terrorisme],TF1 20 heures,2004-03-25 00:00:00,250304_UnionEuropeenneEtTerrorisme_20h_TF1_2,Jamal Zougam,Counterterrorism,France,"Border police, Border control, Internal border",23/04/21, Lyon
2528755001008.0,[Portrait d'Abou Moussab Al Zarkaoui],TF1 20 heures,2004-03-25 00:00:00,250304_PortraitDAbouMoussabAlZarkaoui_20h_TF1,Jamal Zougam,Counterterrorism,Madrid,Search,23/04/21, Lyon
2528755001008.0,[Portrait d'Abou Moussab Al Zarkaoui],TF1 20 heures,2004-03-25 00:00:00,250304_PortraitDAbouMoussabAlZarkaoui_20h_TF1_2,Jamal Zougam,Terrorism 2004 Madrid bombings,Madrid,"Train, Destruction",23/04/21, Lyon
2534198001005.0,France - polemique sur le recueil de donnees sur les passagers en provenance de l'ue,TF1 13 heures,2004-04-03 00:00:00,030404_FrancePolemiqueSurLeRecueilDeDonneesSurLesPassagersEnProvenanceDeLUe_13h_TF1,Jamal Zougam,Counterterrorism,France,"Border police, Border control, Internal border",23/04/21, Lyon
2534198001005.0,France - polemique sur le recueil de donnees sur les passagers en provenance de l'ue,TF1 13 heures,2004-04-03 00:00:00,030404_FrancePolemiqueSurLeRecueilDeDonneesSurLesPassagersEnProvenanceDeLUe_13h_TF1_2,Jamal Zougam,Counterterrorism,Paris,Airport,23/04/21, Lyon
2554359001063.0,[10 nouveaux pays dans l'Union européenne],TF1 20 heures,2004-04-30 00:00:00,300404_10NouveauxPaysDansLUnionEuropeenne_20h_TF1,Jamal Zougam,Treaty of Rome,Rome,"Signature, BW",23/04/21, Lyon
2586993001006.0,Encadre: regles en matiere de votes au sein de la commission europeenne,TF1 13 heures,2004-06-19 00:00:00,190604_EncadreReglesEnMatiereDeVotesAuSeinDeLaCommissionEuropeenne_13h_TF1,Jamal Zougam,Treaty establishing a Constitution for Europe,Brussels,Delegation of Constitution for Europe,23/04/21, Lyon
